Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
06-OCT-2025,60065.35,60904.05,60010.4,60879.85,160111123,10263.41
03-OCT-2025,59499.7,59923.15,59467.15,59860.85,154625218,8582.31
01-OCT-2025,58694.15,59475.25,58610.05,59404.7,125158781,7913.27
30-SEP-2025,58981.1,59051.45,58369.5,58708.5,153593881,10565.44
29-SEP-2025,58954.3,59254.6,58576.6,58809.3,200225041,16204.25
26-SEP-2025,59922.7,59956.55,58721.65,58781.05,135379278,7965.06
25-SEP-2025,60421.15,60710.9,59912.5,60003.8,112874600,8024.24
24-SEP-2025,60922.15,60987.45,60328.3,60390.85,113634518,7580.29
23-SEP-2025,61256.3,61305,60720,60901.05,113921657,7541.1
22-SEP-2025,61342.6,61588.3,60981.2,61159.65,133578182,7800.76
19-SEP-2025,61774.75,61853.1,61375.1,61479.5,187831543,10508.17
18-SEP-2025,61788.65,61818.2,61412.1,61737.95,114797425,7611.45
17-SEP-2025,61741.5,61831.05,61513.3,61652.45,165631964,9485.87
16-SEP-2025,61312.4,61606.75,61191.2,61551.65,152910711,7554.8
15-SEP-2025,61191.7,61306.25,60949.75,61246.85,123860741,6890.5
12-SEP-2025,61106.95,61218.6,60986.65,61082.65,103101241,7611.02
11-SEP-2025,61073.55,61192.45,60791.7,60877,105231150,7732.45
10-SEP-2025,60716.6,61107.3,60655.75,61029.7,118462809,8684.94
09-SEP-2025,60422.6,60503.15,60131.1,60441.9,93129709,5850.78
08-SEP-2025,60267.4,60604.4,60078.7,60304.85,102776927,6106.43
05-SEP-2025,60432.45,60663.2,59946.5,60142.95,112222100,7232.74
04-SEP-2025,61432.95,61434.05,60086.55,60184.1,136239816,8341.44
03-SEP-2025,60497.05,60809,60443.55,60776.3,172330465,8829.15
02-SEP-2025,60700.55,60761.35,60246.5,60410.7,164193492,8525.75
01-SEP-2025,59602.75,60533.4,59580.45,60500.75,124133198,7611.13
29-AUG-2025,59714.65,60019.5,59291.7,59410.45,156580472,8952.45
28-AUG-2025,60552.25,60552.25,59686.4,59768.8,150852876,9044.57
26-AUG-2025,61319.8,61431.5,60391.4,60574.8,186372426,15205.31
25-AUG-2025,61862,61944.2,61466.4,61517.45,134904792,8736.23
22-AUG-2025,61748,61893.5,61541.45,61616.1,146413636,8517.42
21-AUG-2025,62232.95,62301.45,61658.05,61717.95,135941141,9716.84
20-AUG-2025,61686.5,62035.8,61526.8,61987.95,141768059,8029.37
19-AUG-2025,61309.85,61657.05,60936.45,61631.5,181787949,8510.71
18-AUG-2025,61170.35,61493.15,61006.5,61166.8,270746606,10225.33
14-AUG-2025,60679.1,60796.4,60319.2,60478.25,162499613,11196.28
13-AUG-2025,60376,60633.85,60315.4,60456.7,307640405,12178.32
12-AUG-2025,60482.7,60540.15,59995.7,60061.05,172875949,8087.82
11-AUG-2025,59758.95,60467.05,59631.35,60333.95,146943717,9274.41
08-AUG-2025,60905.2,60906.1,59661.6,59780,179833051,12116.65
07-AUG-2025,60237.4,60757.8,59845.8,60680.4,180940580,10417.76
06-AUG-2025,61275.7,61295.6,60186.25,60448.9,129381295,9981.93
05-AUG-2025,61151.25,61255.35,60808.7,61111,141938448,10900.32
04-AUG-2025,60486.55,61176.8,60377.3,61124.15,191190804,8946.77
01-AUG-2025,61222.8,61360.9,60363.2,60474.45,361699324,9663.75
31-JUL-2025,60836.65,61479.5,60727,61231.2,152149574,10418.37
30-JUL-2025,61393.25,61642.85,61204.05,61605.8,93955672,7507.96
29-JUL-2025,60804,61376.2,60692.25,61296.2,142057986,9272.28
28-JUL-2025,61304.55,61888.7,60747.45,60927.5,144480878,8573.09
25-JUL-2025,62313.95,62327.15,61383.8,61444.05,144134824,9338.28
24-JUL-2025,62653.7,62678.8,62201.75,62396.35,131902666,12991.8
23-JUL-2025,62604.9,62764.4,62195.7,62716.95,140923913,11214.56
22-JUL-2025,62619.2,62631.35,62273.6,62406.85,122356068,8731.58
21-JUL-2025,61903.95,62462.4,61601.3,62367.9,137455539,9889.87
18-JUL-2025,62481.9,62557.1,61856.8,61923.1,119038557,8323.88
17-JUL-2025,62807.15,62818.4,62343.85,62456.1,107383181,8305.98
16-JUL-2025,62807.95,62954.05,62592.65,62639.9,137738857,9127.34
15-JUL-2025,62244.8,62745.85,62236.2,62681.6,148613264,8622.85
14-JUL-2025,62065.45,62248.45,61618,62144.4,118071545,8845.97
11-JUL-2025,62548.9,62579.55,61738.25,61862.4,106464465,8771.24
10-JUL-2025,62955.9,63043,62476.45,62645.15,110257544,8613.93
09-JUL-2025,62915.95,63094.7,62783.6,62912.35,127396080,9558.47
08-JUL-2025,63136.3,63302.35,62420.7,62850.9,124819002,11611.63
07-JUL-2025,63382.3,63497.75,63018.7,63112.3,136476728,8290.73
04-JUL-2025,63630.15,63680.9,63081.55,63358.05,136852639,11666.26
03-JUL-2025,63576.55,63830.4,63414.3,63492.4,178423723,9865.74
02-JUL-2025,63641.15,63722.55,63169.8,63473,171983079,10312.38
01-JUL-2025,64046.45,64079.75,63399,63676.25,154174096,11567
30-JUN-2025,63754.35,64030.1,63394.1,63979.45,203064189,11949.4
27-JUN-2025,63799.85,64103.55,63408.95,63544,198928878,21381.46
26-JUN-2025,63603.8,63627.15,63128.25,63587.85,127940802,12494.15
25-JUN-2025,63298.95,63540.7,63158.9,63379.4,116972088,10608.18
24-JUN-2025,63345.45,63409.6,62865.55,63005.75,124127504,12048.77
23-JUN-2025,61964.15,62843.35,61815.7,62646.9,99920344,11605.37
20-JUN-2025,61339.5,62564.7,61201.25,62438.15,146466980,13657.66
19-JUN-2025,62391.5,62499.5,61183.4,61310.6,108177780,10443.63
18-JUN-2025,62384.8,62798.3,62080.45,62316.3,93340637,11015.91
17-JUN-2025,62973.6,63267.9,62547.7,62653.45,115814503,13868.22
16-JUN-2025,62294.25,62825.4,61605.3,62779.8,105543029,10549.1
13-JUN-2025,61293.5,62440.05,61255.05,62226.8,156267284,12692.97
12-JUN-2025,63563.8,63574.05,62322.9,62431.75,145621833,14298.42
11-JUN-2025,64009.1,64099.05,63182.65,63546.55,147315430,13910.46
10-JUN-2025,64001.85,64060.85,63632.3,63851.8,118195944,12337.42
09-JUN-2025,63425.1,63794.1,63255.85,63745.9,159045960,12994.68
06-JUN-2025,62655.3,63119.75,62415.9,63016.6,138823292,15608.51
05-JUN-2025,62202.25,62612.95,62051.95,62463.05,122897618,13695.18
04-JUN-2025,61366.85,61991.35,61105.35,61947.9,145878893,14804.46
03-JUN-2025,61514.65,61668,61112.95,61177.25,135580522,13324.08
02-JUN-2025,60937.7,61212.85,60655.85,61149.4,120291308,13123.27
30-MAY-2025,61078.4,61283.8,60749.75,60946.05,196692666,26203.78
29-MAY-2025,60797.2,61115.75,60536.15,61017.15,106240425,12902.06
28-MAY-2025,60813.4,60906.9,60395.8,60477.85,115854484,12443.91
27-MAY-2025,60759.8,60821.4,60417.95,60638.6,109868123,11899.38
26-MAY-2025,60614.3,60952.5,60568.25,60705.55,120016978,11559.98
23-MAY-2025,60149.75,60603.55,59906.35,60411.35,92436753,12943.44
22-MAY-2025,60055.35,60290.8,59664.95,60022.8,108787267,16182.55
21-MAY-2025,59938.25,60409.45,59611.55,60183.4,111072911,15550.7
20-MAY-2025,61153.3,61176.9,59735.8,59848.25,124055010,15635.72
19-MAY-2025,60910.3,61062.65,60383.15,60800.4,142598019,14575.89
16-MAY-2025,60535.8,60782.2,60300.05,60702.15,175317870,19102.61
15-MAY-2025,60308,60335.7,59844.95,60259.65,123278969,15980.7
14-MAY-2025,59621.85,60161.1,59360.6,60075.35,129228937,16232.44
13-MAY-2025,59308.8,59748.45,59123.35,59488.5,135685747,18390.96
12-MAY-2025,58282.85,59245.05,58147.4,59201.45,124523661,15236.79
09-MAY-2025,55595.25,56809.35,55583.5,56668.1,119976916,14584.11
08-MAY-2025,58045.15,58294,56489.1,56843,109826313,13906.55
07-MAY-2025,56313.1,57874.4,56307.2,57796.45,160073267,20884.11
06-MAY-2025,58446.75,58479.5,56781.75,56896.65,117748058,14877.67
05-MAY-2025,57581,58355.45,57523.9,58293.85,115051738,11401.11
02-MAY-2025,57599.85,58297.7,57095.9,57190.35,123541934,12845.31
30-APR-2025,58180.95,58382,57446.65,57721.15,117173788,13694.8
29-APR-2025,58192.35,58582.95,58015.25,58113.35,100003638,14245.17
28-APR-2025,56959.05,58010.8,56940.8,57967.3,107273913,11807.77
25-APR-2025,58566.95,58679.7,56427.75,56965.9,121695141,14431.64
24-APR-2025,58729,58808,58307.95,58364.75,135374199,13569.19
23-APR-2025,58428.75,58682.1,57674.15,58638.45,137206778,15109.09
22-APR-2025,57539.8,58227.3,57258.45,57962.8,124577115,12473.03
21-APR-2025,56443.45,57534.95,56253.9,57378.6,109873697,12280.05
17-APR-2025,55645.7,56174.5,55399.15,56146.25,110152232,11333.34
16-APR-2025,55637.7,55778.85,55311,55736.15,216503678,13070.66
15-APR-2025,54709.9,55571.8,54310.1,55434.85,131970106,13391.48
11-APR-2025,53686.1,53891.25,53244.3,53673.15,109175433,12191.91
09-APR-2025,52885.65,52895.65,51948.7,52593.05,110291080,10548.32
08-APR-2025,52880.7,53350.3,52281.7,53031.3,121085484,11414.18
07-APR-2025,49577.4,51964.75,49575.25,51602.5,148991150,14574.17
04-APR-2025,55345.05,55406.1,53321.7,53636.95,144975207,15178.29
03-APR-2025,55311.95,55912.95,55058.05,55473.25,124673472,14390.47
02-APR-2025,54794.7,55784.6,54555.9,55730.65,126184066,12401.93
01-APR-2025,55507.05,55777.7,54497,54653.9,111287160,10215.36
