Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
29-MAR-2019,,,,11188.0853,,
28-MAR-2019,,,,11099.0172,,
27-MAR-2019,,,,11029.9831,,
26-MAR-2019,,,,11090.6262,,
25-MAR-2019,,,,10980.5976,,
22-MAR-2019,,,,11051.0452,,
20-MAR-2019,,,,11099.9383,,
19-MAR-2019,,,,11103.5535,,
18-MAR-2019,,,,11056.109,,
15-MAR-2019,,,,11024.278,,
14-MAR-2019,,,,10957.0419,,
13-MAR-2019,,,,10957.1692,,
12-MAR-2019,,,,10967.6304,,
11-MAR-2019,,,,10865.6101,,
08-MAR-2019,,,,10739.3644,,
07-MAR-2019,,,,10770.0863,,
06-MAR-2019,,,,10836.3537,,
05-MAR-2019,,,,10745.3322,,
01-MAR-2019,,,,10720.9166,,
28-FEB-2019,,,,10660.8608,,
27-FEB-2019,,,,10670.6081,,
26-FEB-2019,,,,10729.5047,,
25-FEB-2019,,,,10742.0297,,
22-FEB-2019,,,,10647.8924,,
21-FEB-2019,,,,10629.1942,,
20-FEB-2019,,,,10540.4514,,
19-FEB-2019,,,,10432.6021,,
18-FEB-2019,,,,10507.9365,,
15-FEB-2019,,,,10586.7893,,
14-FEB-2019,,,,10713.1095,,
13-FEB-2019,,,,10758.8879,,
12-FEB-2019,,,,10778.0718,,
11-FEB-2019,,,,10826.6471,,
08-FEB-2019,,,,10929.2723,,
07-FEB-2019,,,,11025.112,,
06-FEB-2019,,,,10999.1339,,
05-FEB-2019,,,,10864.2175,,
04-FEB-2019,,,,10868.7363,,
01-FEB-2019,,,,10840.3407,,
31-JAN-2019,,,,10711.9481,,
30-JAN-2019,,,,10551.4371,,
29-JAN-2019,,,,10536.1059,,
28-JAN-2019,,,,10486.7386,,
25-JAN-2019,,,,10639.1892,,
24-JAN-2019,,,,10676.7075,,
23-JAN-2019,,,,10644.1988,,
22-JAN-2019,,,,10679.6455,,
21-JAN-2019,,,,10622.4518,,
18-JAN-2019,,,,10577.6588,,
17-JAN-2019,,,,10548.1632,,
16-JAN-2019,,,,10546.6284,,
15-JAN-2019,,,,10555.2809,,
14-JAN-2019,,,,10388.9222,,
11-JAN-2019,,,,10413.5316,,
10-JAN-2019,,,,10428.76,,
09-JAN-2019,,,,10410.3544,,
08-JAN-2019,,,,10345.3934,,
07-JAN-2019,,,,10350.785,,
04-JAN-2019,,,,10317.0052,,
03-JAN-2019,,,,10312.7623,,
02-JAN-2019,,,,10397.3044,,
01-JAN-2019,,,,10464.2325,,
31-DEC-2018,,,,10471.1909,,
28-DEC-2018,,,,10431.0064,,
27-DEC-2018,,,,10333.1181,,
26-DEC-2018,,,,10270.5468,,
24-DEC-2018,,,,10256.0209,,
21-DEC-2018,,,,10373.1467,,
20-DEC-2018,,,,10561.7891,,
19-DEC-2018,,,,10595.2049,,
18-DEC-2018,,,,10525.4136,,
17-DEC-2018,,,,10519.9681,,
14-DEC-2018,,,,10473.8028,,
13-DEC-2018,,,,10472.3695,,
12-DEC-2018,,,,10402.4198,,
11-DEC-2018,,,,10216.8732,,
10-DEC-2018,,,,10098.5973,,
07-DEC-2018,,,,10303.3917,,
06-DEC-2018,,,,10202.2051,,
05-DEC-2018,,,,10411.9737,,
04-DEC-2018,,,,10495.1513,,
03-DEC-2018,,,,10526.3807,,
30-NOV-2018,,,,10512.6558,,
29-NOV-2018,,,,10420.3408,,
28-NOV-2018,,,,10294.9328,,
27-NOV-2018,,,,10255.2805,,
26-NOV-2018,,,,10185.8372,,
22-NOV-2018,,,,10096.4467,,
21-NOV-2018,,,,10180.4784,,
20-NOV-2018,,,,10190.8475,,
19-NOV-2018,,,,10281.5805,,
16-NOV-2018,,,,10183.0466,,
15-NOV-2018,,,,10149.3668,,
14-NOV-2018,,,,10077.9146,,
13-NOV-2018,,,,10157.8,,
12-NOV-2018,,,,10097.431,,
09-NOV-2018,,,,10107.1814,,
07-NOV-2018,,,,10091.4837,,
06-NOV-2018,,,,10022.8745,,
05-NOV-2018,,,,10070.806,,
02-NOV-2018,,,,10065.5164,,
01-NOV-2018,,,,9992.301,,
31-OCT-2018,,,,10009.2659,,
30-OCT-2018,,,,9795.4486,,
29-OCT-2018,,,,9808.0264,,
26-OCT-2018,,,,9661.7229,,
25-OCT-2018,,,,9744.8156,,
24-OCT-2018,,,,9835.4435,,
23-OCT-2018,,,,9716.9844,,
22-OCT-2018,,,,9858.0387,,
19-OCT-2018,,,,9993.6552,,
17-OCT-2018,,,,10104.585,,
16-OCT-2018,,,,10270.019,,
15-OCT-2018,,,,10191.6515,,
12-OCT-2018,,,,10183.1138,,
11-OCT-2018,,,,9915.947,,
10-OCT-2018,,,,10149.1843,,
09-OCT-2018,,,,9922.7236,,
08-OCT-2018,,,,10008.6908,,
05-OCT-2018,,,,10010.6717,,
04-OCT-2018,,,,10188.2267,,
03-OCT-2018,,,,10501.2272,,
01-OCT-2018,,,,10705.6944,,
28-SEP-2018,,,,10631.9417,,
27-SEP-2018,,,,10735.9272,,
26-SEP-2018,,,,10815.4356,,
25-SEP-2018,,,,10825.085,,
24-SEP-2018,,,,10718.0378,,
21-SEP-2018,,,,10915.929,,
19-SEP-2018,,,,11122.1977,,
18-SEP-2018,,,,11186.7106,,
17-SEP-2018,,,,11203.1801,,
14-SEP-2018,,,,11301.7395,,
12-SEP-2018,,,,11136.178,,
11-SEP-2018,,,,11071.0025,,
10-SEP-2018,,,,11223.5757,,
07-SEP-2018,,,,11430.9299,,
06-SEP-2018,,,,11315.4831,,
05-SEP-2018,,,,11255.2608,,
04-SEP-2018,,,,11297.1835,,
03-SEP-2018,,,,11457.9181,,
31-AUG-2018,,,,11594.6626,,
30-AUG-2018,,,,11552.1118,,
29-AUG-2018,,,,11606.4767,,
28-AUG-2018,,,,11596.5031,,
27-AUG-2018,,,,11550.9391,,
24-AUG-2018,,,,11419.9834,,
23-AUG-2018,,,,11477.6513,,
21-AUG-2018,,,,11398.9767,,
20-AUG-2018,,,,11382.625,,
17-AUG-2018,,,,11340.3064,,
16-AUG-2018,,,,11221.9632,,
14-AUG-2018,,,,11257.7144,,
13-AUG-2018,,,,11137.0808,,
10-AUG-2018,,,,11120.6286,,
09-AUG-2018,,,,11143.6379,,
08-AUG-2018,,,,11133.506,,
07-AUG-2018,,,,11031.65,,
06-AUG-2018,,,,11001.0274,,
03-AUG-2018,,,,11041.2514,,
02-AUG-2018,,,,10980.4852,,
01-AUG-2018,,,,11035.5516,,
31-JUL-2018,,,,11000.6974,,
30-JUL-2018,,,,10855.7382,,
27-JUL-2018,,,,10834.4516,,
26-JUL-2018,,,,10735.5782,,
25-JUL-2018,,,,10748.7498,,
24-JUL-2018,,,,10789.5366,,
23-JUL-2018,,,,10759.3948,,
20-JUL-2018,,,,10719.806,,
19-JUL-2018,,,,10597.5754,,
18-JUL-2018,,,,10638.538,,
17-JUL-2018,,,,10780.2152,,
16-JUL-2018,,,,10749.235,,
13-JUL-2018,,,,10835.1987,,
12-JUL-2018,,,,10818.1827,,
11-JUL-2018,,,,10781.2854,,
10-JUL-2018,,,,10768.9126,,
09-JUL-2018,,,,10719.2713,,
06-JUL-2018,,,,10621.2555,,
05-JUL-2018,,,,10607.0591,,
04-JUL-2018,,,,10712.3957,,
03-JUL-2018,,,,10664.2688,,
02-JUL-2018,,,,10599.6149,,
