Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
28-MAR-2018,,,,10115.0241,,
27-MAR-2018,,,,10210.6539,,
26-MAR-2018,,,,10090.7634,,
23-MAR-2018,,,,9884.4254,,
22-MAR-2018,,,,9991.6678,,
21-MAR-2018,,,,10008.5691,,
20-MAR-2018,,,,9951.1388,,
19-MAR-2018,,,,9896.276,,
16-MAR-2018,,,,10046.414,,
15-MAR-2018,,,,10172.6822,,
14-MAR-2018,,,,10190.1244,,
13-MAR-2018,,,,10184.4724,,
12-MAR-2018,,,,10131.869,,
09-MAR-2018,,,,9967.1464,,
08-MAR-2018,,,,9989.8263,,
07-MAR-2018,,,,9947.4481,,
06-MAR-2018,,,,10011.1913,,
05-MAR-2018,,,,10096.8786,,
01-MAR-2018,,,,10244.7253,,
28-FEB-2018,,,,10279.7372,,
27-FEB-2018,,,,10334.2572,,
26-FEB-2018,,,,10351.2959,,
23-FEB-2018,,,,10217.9618,,
22-FEB-2018,,,,9996.2716,,
21-FEB-2018,,,,10043.0119,,
20-FEB-2018,,,,10100.344,,
19-FEB-2018,,,,10107.196,,
16-FEB-2018,,,,10221.2751,,
15-FEB-2018,,,,10355.6396,,
14-FEB-2018,,,,10423.6648,,
12-FEB-2018,,,,10395.3551,,
09-FEB-2018,,,,10219.6793,,
08-FEB-2018,,,,10223.0051,,
07-FEB-2018,,,,10037.2002,,
06-FEB-2018,,,,10027.2734,,
05-FEB-2018,,,,10137.312,,
02-FEB-2018,,,,10203.0615,,
01-FEB-2018,,,,10613.5065,,
31-JAN-2018,,,,10639.6395,,
30-JAN-2018,,,,10749.144,,
29-JAN-2018,,,,10830.1419,,
25-JAN-2018,,,,10778.7938,,
24-JAN-2018,,,,10850.1808,,
23-JAN-2018,,,,10973.8651,,
22-JAN-2018,,,,10871.2565,,
19-JAN-2018,,,,10775.8588,,
18-JAN-2018,,,,10661.4103,,
17-JAN-2018,,,,10793.7276,,
16-JAN-2018,,,,10754.0242,,
15-JAN-2018,,,,10917.672,,
12-JAN-2018,,,,10928.8502,,
11-JAN-2018,,,,10898.5433,,
10-JAN-2018,,,,10915.7087,,
09-JAN-2018,,,,10962.2497,,
08-JAN-2018,,,,10981.7671,,
05-JAN-2018,,,,10898.1634,,
04-JAN-2018,,,,10761.6022,,
03-JAN-2018,,,,10647.7798,,
02-JAN-2018,,,,10617.1058,,
01-JAN-2018,,,,10670.4841,,
29-DEC-2017,,,,10733.7596,,
28-DEC-2017,,,,10659.3755,,
27-DEC-2017,,,,10622.4121,,
26-DEC-2017,,,,10674.5023,,
22-DEC-2017,,,,10603.3005,,
21-DEC-2017,,,,10553.795,,
20-DEC-2017,,,,10501.3385,,
19-DEC-2017,,,,10509.9575,,
18-DEC-2017,,,,10374.3704,,
15-DEC-2017,,,,10266.8096,,
14-DEC-2017,,,,10107.6795,,
13-DEC-2017,,,,10074.5512,,
12-DEC-2017,,,,10142.6363,,
11-DEC-2017,,,,10232.7698,,
08-DEC-2017,,,,10209.3414,,
07-DEC-2017,,,,10103.9946,,
06-DEC-2017,,,,9905.3199,,
05-DEC-2017,,,,10016.3726,,
04-DEC-2017,,,,10017.7159,,
01-DEC-2017,,,,9957.3456,,
30-NOV-2017,,,,10081.6141,,
29-NOV-2017,,,,10178.5871,,
28-NOV-2017,,,,10209.0377,,
27-NOV-2017,,,,10197.569,,
24-NOV-2017,,,,10202.9103,,
23-NOV-2017,,,,10191.05,,
22-NOV-2017,,,,10181.0633,,
21-NOV-2017,,,,10185.8235,,
20-NOV-2017,,,,10164.1455,,
17-NOV-2017,,,,10079.1572,,
16-NOV-2017,,,,9962.1005,,
15-NOV-2017,,,,9880.4079,,
14-NOV-2017,,,,10029.1734,,
13-NOV-2017,,,,10106.6813,,
10-NOV-2017,,,,10179.4457,,
09-NOV-2017,,,,10175.657,,
08-NOV-2017,,,,10160.1237,,
07-NOV-2017,,,,10249.655,,
06-NOV-2017,,,,10371.4995,,
03-NOV-2017,,,,10379.3387,,
02-NOV-2017,,,,10349.116,,
01-NOV-2017,,,,10353.893,,
31-OCT-2017,,,,10288.2167,,
30-OCT-2017,,,,10350.3143,,
27-OCT-2017,,,,10271.8987,,
26-OCT-2017,,,,10318.926,,
25-OCT-2017,,,,10176.6777,,
24-OCT-2017,,,,10243.8708,,
23-OCT-2017,,,,10212.8021,,
19-OCT-2017,,,,10176.4259,,
18-OCT-2017,,,,10274.6174,,
17-OCT-2017,,,,10280.706,,
16-OCT-2017,,,,10236.6463,,
13-OCT-2017,,,,10161.9306,,
12-OCT-2017,,,,10122.6242,,
11-OCT-2017,,,,10008.3857,,
10-OCT-2017,,,,10063.3057,,
09-OCT-2017,,,,10011.6039,,
06-OCT-2017,,,,10033.6353,,
05-OCT-2017,,,,9824.3907,,
04-OCT-2017,,,,9822.3654,,
03-OCT-2017,,,,9799.7169,,
29-SEP-2017,,,,9709.3023,,
28-SEP-2017,,,,9572.792,,
27-SEP-2017,,,,9540.4928,,
26-SEP-2017,,,,9706.6425,,
25-SEP-2017,,,,9643.8353,,
22-SEP-2017,,,,9761.8844,,
21-SEP-2017,,,,10058.3897,,
20-SEP-2017,,,,10101.7527,,
19-SEP-2017,,,,10136.2691,,
18-SEP-2017,,,,10092.712,,
15-SEP-2017,,,,10032.3781,,
14-SEP-2017,,,,10010.5596,,
13-SEP-2017,,,,10013.4167,,
12-SEP-2017,,,,10129.4016,,
11-SEP-2017,,,,10029.3542,,
08-SEP-2017,,,,9882.0356,,
07-SEP-2017,,,,9899.3118,,
06-SEP-2017,,,,9847.1741,,
05-SEP-2017,,,,9828.0565,,
04-SEP-2017,,,,9745.4449,,
01-SEP-2017,,,,9815.4382,,
31-AUG-2017,,,,9696.3514,,
30-AUG-2017,,,,9674.4564,,
29-AUG-2017,,,,9484.6903,,
28-AUG-2017,,,,9576.0437,,
24-AUG-2017,,,,9491.6324,,
23-AUG-2017,,,,9450.6805,,
22-AUG-2017,,,,9310.0456,,
21-AUG-2017,,,,9309.2359,,
18-AUG-2017,,,,9440.8936,,
17-AUG-2017,,,,9465.7006,,
16-AUG-2017,,,,9479.6083,,
14-AUG-2017,,,,9385.5829,,
11-AUG-2017,,,,9143.0385,,
10-AUG-2017,,,,9220.5404,,
09-AUG-2017,,,,9430.6969,,
08-AUG-2017,,,,9523.5413,,
07-AUG-2017,,,,9575.0193,,
04-AUG-2017,,,,9463.2309,,
03-AUG-2017,,,,9318.3954,,
02-AUG-2017,,,,9379.5467,,
01-AUG-2017,,,,9390.7129,,
31-JUL-2017,,,,9346.7994,,
28-JUL-2017,,,,9264.6407,,
27-JUL-2017,,,,9232.9076,,
26-JUL-2017,,,,9234.8505,,
25-JUL-2017,,,,9155.3793,,
24-JUL-2017,,,,9105.9623,,
21-JUL-2017,,,,9120.2742,,
20-JUL-2017,,,,9139.9198,,
19-JUL-2017,,,,9184.2039,,
18-JUL-2017,,,,9085.6771,,
17-JUL-2017,,,,9131.3126,,
14-JUL-2017,,,,9101.6172,,
13-JUL-2017,,,,9065.2587,,
12-JUL-2017,,,,9017.7157,,
11-JUL-2017,,,,8909.415,,
10-JUL-2017,,,,8921.9875,,
07-JUL-2017,,,,8853.2132,,
06-JUL-2017,,,,8856.388,,
05-JUL-2017,,,,8839.2153,,
04-JUL-2017,,,,8775.5802,,
03-JUL-2017,,,,8781.6126,,
30-JUN-2017,,,,8674.4125,,
29-JUN-2017,,,,8657.647,,
28-JUN-2017,,,,8603.4002,,
27-JUN-2017,,,,8539.6668,,
23-JUN-2017,,,,8606.6324,,
22-JUN-2017,,,,8725.513,,
21-JUN-2017,,,,8829.3751,,
20-JUN-2017,,,,8892.373,,
19-JUN-2017,,,,8876.1584,,
16-JUN-2017,,,,8800.583,,
15-JUN-2017,,,,8782.2064,,
14-JUN-2017,,,,8821.2375,,
13-JUN-2017,,,,8844.4429,,
12-JUN-2017,,,,8863.1182,,
09-JUN-2017,,,,8894.5346,,
08-JUN-2017,,,,8811.6328,,
07-JUN-2017,,,,8800.6314,,
06-JUN-2017,,,,8761.4106,,
05-JUN-2017,,,,8781.3972,,
02-JUN-2017,,,,8763.0138,,
