Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
23-OCT-2025,45923.5,45955.9,45539.5,45587.05,155747789,8411.99
21-OCT-2025,45717.15,45898.1,45708.55,45800.3,36263701,1783.18
20-OCT-2025,45419.1,45533,45190.3,45508.25,112283656,7910.13
17-OCT-2025,45517.75,45699.2,45229.85,45290.95,165123350,8537.09
16-OCT-2025,45619.65,45672.05,45447.85,45511.7,157070357,8355.55
15-OCT-2025,45232.05,45533.4,45140.4,45467.05,123615467,7862.01
14-OCT-2025,45655.6,45792.85,45030.95,45105.15,134157153,10613.21
13-OCT-2025,45480.9,45587.5,45287.6,45525.65,139701234,7607.54
10-OCT-2025,45525.4,45716.35,45428.65,45671.25,181475417,9108.02
09-OCT-2025,45298.55,45473.8,45125.9,45448.5,181002732,9600.02
08-OCT-2025,45508.85,45610.75,45185.65,45238.6,109495347,6079.11
07-OCT-2025,45536,45678.85,45380.9,45447.25,127361044,7786.13
06-OCT-2025,45466.25,45484.6,45207.6,45394.9,95025826,6018.07
03-OCT-2025,45126.2,45400.4,45008.8,45366.7,144477471,7910.75
01-OCT-2025,44535.75,45042.45,44422.4,44997.65,117811599,6987.38
30-SEP-2025,44649.4,44739.1,44179.95,44464.55,145529725,7430.12
29-SEP-2025,44720.2,44908.75,44310.7,44508.8,199511582,10605.96
26-SEP-2025,45484.5,45512.3,44507.15,44554.2,193351636,9163.48
25-SEP-2025,45866.7,46065.7,45534.65,45587.2,180772023,9645.48
24-SEP-2025,46257.05,46317.15,45800.7,45845.05,170071885,9649.75
23-SEP-2025,46651.4,46679.3,46127.5,46253.9,178317972,9855.06
22-SEP-2025,46917.25,47056.65,46500.6,46577.95,200291499,10023.77
19-SEP-2025,46899.1,47019.55,46760.3,46952.95,230669860,12865.09
18-SEP-2025,46974.05,47045.5,46734.45,46841.35,244833681,13930
17-SEP-2025,46786.75,46916.25,46666.8,46851,221109015,11402.58
16-SEP-2025,46264.2,46649.8,46095.6,46613,310584238,13730.59
15-SEP-2025,45923.95,46183.55,45871.05,46124.4,246554285,11803.72
12-SEP-2025,45719.45,45852.4,45511.3,45832.15,238902075,11406.69
11-SEP-2025,45720.35,45855.85,45525.15,45559.35,168229825,9340.07
10-SEP-2025,45434.55,45780.05,45421.3,45621.45,193638724,8094.48
09-SEP-2025,45140.55,45280.95,44957.85,45245.95,105278801,6457.21
