Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
28-MAR-2024,30510.3,30924.6,30456.25,30781.15,180828356,11208.42
27-MAR-2024,30632.9,30671.7,30365.55,30397,265253638,12385.64
26-MAR-2024,30103.2,30559.95,30103.2,30505.7,156236130,8957.83
22-MAR-2024,29945.4,30382,29830.45,30231.25,192068030,10372.4
21-MAR-2024,29488.65,30047.3,29479.7,30005.3,247050376,11382.03
20-MAR-2024,29329.95,29483.65,28818.3,29215.7,186646690,9219.63
19-MAR-2024,29648.15,29699.85,29141,29213.3,194760498,8758.11
18-MAR-2024,29558.9,29816.15,29443.85,29708.5,185163410,8327.7
15-MAR-2024,30079.2,30159.45,29053,29585.45,413562276,17771.49
14-MAR-2024,29512.6,30162.4,29368.15,30106.35,284653928,13589.37
13-MAR-2024,30953.3,31018.3,29366.75,29639.7,309586037,13745.14
12-MAR-2024,31440.3,31500.75,30850.75,30947.75,207923415,9329.12
11-MAR-2024,31655.05,31675.8,31350.45,31422.6,200881003,11266.19
07-MAR-2024,31305.15,31640.65,31273.25,31479.15,200123038,10645.95
06-MAR-2024,31364.15,31407.15,30718.8,31231.6,327492608,13014.73
05-MAR-2024,31209.35,31333.4,31062.95,31258.9,287759565,15435.47
04-MAR-2024,30801.65,31267.25,30755.2,31125.65,440204124,15714.88
01-MAR-2024,30127.8,30522.45,30119,30489.2,190223757,9783.53
29-FEB-2024,29848.7,30121.35,29550,29990.8,813343091,23406.65
28-FEB-2024,30308,30376.45,29709.05,29850.65,227388994,9959.02
27-FEB-2024,30252.2,30424.5,30106.6,30256.95,187698183,9452.35
26-FEB-2024,30324.1,30408.45,30153.95,30274.75,167014129,9943.23
23-FEB-2024,30306.45,30433.05,30207.3,30328.65,219914041,8800.98
22-FEB-2024,29995.5,30287.6,29616.25,30231.3,204327931,9569.4
21-FEB-2024,30336.65,30376.4,29727.95,29829.25,198697995,9323.57
20-FEB-2024,30421.3,30454.1,30118.5,30238.65,179753504,8825.09
19-FEB-2024,30680.75,30776.9,30362.5,30396.55,161329477,8202.94
16-FEB-2024,30361.95,30592.05,30312.15,30515.2,277585314,13124.02
15-FEB-2024,30033.55,30194.55,29917.65,30171.15,297110018,11300.95
14-FEB-2024,29157.75,29928.6,29016.35,29832.5,230276659,9917.93
13-FEB-2024,29228.85,29453.4,28973.15,29398.55,285412972,12187.34
12-FEB-2024,29808.6,29822.95,29016.95,29121,263555289,13323.4
09-FEB-2024,30144.4,30188.25,29145.9,29718.9,314396781,14879.4
08-FEB-2024,30172.7,30285.5,29950.3,30103.05,260618390,15173.6
07-FEB-2024,29704.25,29966.25,29407.9,29913.15,212095458,11265.28
06-FEB-2024,29438,29563.95,29234.95,29551.25,194470336,9572.73
05-FEB-2024,29389.75,29678.55,29157.4,29305.9,334259444,14996.4
02-FEB-2024,29012.8,29375.15,29003.25,29173.95,394821990,14923.51
01-FEB-2024,29199.5,29226.9,28678.35,28845.15,316307878,13453.05
31-JAN-2024,28712.7,29073.25,28676.4,29048.5,303106993,15488.56
30-JAN-2024,29063.25,29127.2,28706.4,28745.85,274269201,11532.95
29-JAN-2024,28412.6,28984.75,28341.25,28944.7,333688967,13026.82
25-JAN-2024,28355.95,28359.25,28053.1,28298.1,291762094,12368.77
24-JAN-2024,27576.35,28185.2,27236.75,28153,285824736,13263.93
23-JAN-2024,28475.3,28480.65,27317.1,27495.15,342224707,14544.34
20-JAN-2024,28409.8,28441.2,28225.7,28244.4,188018863,6267.92
19-JAN-2024,27962.8,28282.85,27913.65,28256.3,314872071,10910.85
18-JAN-2024,27701.75,27791.95,27038.45,27739.1,286180230,12397.94
17-JAN-2024,27776.15,28014.6,27633.85,27716.7,312569463,10914.38
16-JAN-2024,28182.35,28228.65,27728.9,27975.4,210390316,9499.94
15-JAN-2024,28078.6,28170.1,27852.95,28136,194866438,9300.75
12-JAN-2024,27904.25,27938.25,27742.95,27881.35,178918046,9233.49
11-JAN-2024,27863.4,27946.85,27760.05,27816.95,165773340,15206.38
10-JAN-2024,27897.05,27903.5,27517.7,27821.45,207721593,9542.52
09-JAN-2024,28059.35,28088.6,27806.1,27850.4,167698549,11620.75
08-JAN-2024,28012.3,28012.3,27738.6,27765.9,165903315,7285.8
05-JAN-2024,28009.6,28073.3,27682.4,27870.1,212530491,10184.28
04-JAN-2024,27648.65,27883.85,27627.9,27831.1,246726273,11156.24
03-JAN-2024,27385,27602.2,27199.75,27514.7,260141720,9478.24
02-JAN-2024,27561.6,27572.6,27118.75,27402.5,291126444,11125.47
01-JAN-2024,27421.3,27623.8,27379.7,27435.95,241140450,7862.25
29-DEC-2023,27342.85,27388,27143.05,27352.7,267854730,9844.69
28-DEC-2023,27395.4,27434.25,27255.4,27284.3,392943871,11177.87
27-DEC-2023,27294.25,27427.95,27167.7,27287.35,205349929,7393.64
26-DEC-2023,26969.15,27240.2,26894.85,27186.35,173917639,6477.54
22-DEC-2023,26947.4,27000.1,26658.8,26881.3,163024062,7781.94
21-DEC-2023,26267.2,26843.1,26052.95,26791.1,228270206,8601.38
20-DEC-2023,27480.15,27517.65,26411.95,26509.9,260720980,9246.92
19-DEC-2023,27508.55,27530.75,27151.75,27352.8,201444939,7149.81
18-DEC-2023,27271.1,27467.15,27106.95,27395.25,204382417,8925.75
15-DEC-2023,27430.05,27447.95,27128.8,27210.95,271839152,9729.26
14-DEC-2023,27310.7,27361.75,27170.45,27307.35,217357711,8266.9
13-DEC-2023,26672.7,27166.35,26597.95,27134.7,270163818,10501.27
12-DEC-2023,26738.25,26744.15,26385.2,26567.95,182514185,7420.92
11-DEC-2023,26447.45,26653.05,26384.4,26632.9,196258481,7056.16
08-DEC-2023,26418.6,26558.45,26106.95,26365.3,258855571,8358.71
07-DEC-2023,26414.3,26417.35,26239.25,26323.8,284530861,8184.67
06-DEC-2023,26281.45,26430.85,26218.7,26345.85,264137373,9367.13
05-DEC-2023,26199.35,26297.15,25980.2,26220.45,297595643,9563.11
04-DEC-2023,26056.85,26134.25,25884.35,26102.5,331401837,10828.14
01-DEC-2023,25270.35,25648.85,25224.5,25611.95,321004685,11544
30-NOV-2023,24806.2,25125.15,24761.05,25061.65,339078560,17737.19
29-NOV-2023,24706.3,24802.3,24631.75,24781.75,165130932,6629.11
28-NOV-2023,24502.15,24614.55,24365.85,24579.4,151595810,5978.77
24-NOV-2023,24446.2,24492.05,24385.85,24406.6,110559358,4878.04
23-NOV-2023,24385.65,24458.9,24363.4,24417.75,88793081,4257.5
22-NOV-2023,24378.9,24396.25,24182.85,24299.9,133779879,4942.2
21-NOV-2023,24453.05,24506.85,24284.9,24337.5,129542750,5482.67
20-NOV-2023,24337.2,24414.55,24291.55,24366.55,133636045,5482.54
17-NOV-2023,24087.95,24294.05,24027.6,24278.4,210312221,6783.99
16-NOV-2023,24107.75,24208,24037.85,24135.95,146746885,5548.66
15-NOV-2023,24099.85,24113,23939.05,24084.4,196878148,6862.94
13-NOV-2023,23752.1,23951.75,23648.65,23881.85,229158770,6785.16
12-NOV-2023,23822.6,23822.6,23769.15,23785.5,33422745,884.29
10-NOV-2023,23499.85,23651.45,23389.8,23623.45,124499109,5645.34
09-NOV-2023,23487.75,23567.35,23424.95,23514.95,168310989,6004.59
08-NOV-2023,23267.35,23435.55,23233.15,23423.15,158007090,6586.6
07-NOV-2023,23015.1,23210.45,22903,23160.2,188044227,6567.9
06-NOV-2023,22917.2,23014.95,22862.1,22998.6,149934256,5452.96
03-NOV-2023,22801.75,22856.2,22708.35,22831.95,156229370,5145.55
02-NOV-2023,22461.55,22687.4,22442.95,22665.45,204734474,6426.65
01-NOV-2023,22431.25,22472.2,22245.15,22276.75,151714294,4929.48
31-OCT-2023,22472.95,22483.95,22239.65,22381.7,162000779,5484
30-OCT-2023,22450.8,22467.65,22106.7,22352.95,214247135,5402.63
27-OCT-2023,22102.7,22464,22100.65,22409.35,221077123,6560
26-OCT-2023,22131.85,22144.35,21805,21988.9,303134645,8709.12
25-OCT-2023,22448.85,22560.35,22083.95,22243.3,189444578,6097.58
23-OCT-2023,22786.55,22866.3,22343.1,22401,214063598,6009.43
20-OCT-2023,23041.05,23056.5,22757.8,22792.55,160482667,5799.33
19-OCT-2023,23035,23137.65,22909.65,23095.85,144962930,7003.96
18-OCT-2023,23423.2,23435.4,23072.45,23086.3,197849406,6407.46
17-OCT-2023,23420.9,23441.1,23362.2,23396.4,116812807,4572.37
16-OCT-2023,23262.85,23372.8,23230.1,23323.95,128825689,4738.07
13-OCT-2023,23177,23332.1,23147.75,23251.15,139240798,5228
12-OCT-2023,23308.55,23351.2,23257.55,23271.55,122798730,4796.93
11-OCT-2023,23262.9,23346.85,23189.45,23226.75,217712988,6534
10-OCT-2023,22921.75,23143.6,22904.5,23132,194098309,5357.14
09-OCT-2023,22829.6,22913.6,22713.15,22824,176779281,4837.53
06-OCT-2023,22955.35,23070.85,22878.3,23041.6,177042447,5537.66
05-OCT-2023,22944.25,23010.45,22758.25,22828.8,241364284,6414.29
04-OCT-2023,23208.45,23224.2,22703.9,22805.8,288548770,9132.02
03-OCT-2023,23233.65,23283.2,23121,23263,208071739,7282.56
29-SEP-2023,23049.8,23299.2,23012.6,23231.25,183246900,6677.39
28-SEP-2023,23260.85,23298.4,22870.95,22915.65,354912682,10418.15
27-SEP-2023,23001.95,23250.95,22915.65,23233.1,279174541,7741.46
26-SEP-2023,22958.15,23064.2,22914.85,22947.95,195819788,5743.47
25-SEP-2023,22848.3,22969.15,22656.2,22948.5,269538632,7002.28
22-SEP-2023,22827,22934.55,22698.95,22800.35,253875095,7011.83
21-SEP-2023,23018.05,23140.1,22751.75,22797.95,235643411,6826.46
20-SEP-2023,23008.95,23198.45,22909.8,23039,280707241,8544.54
18-SEP-2023,23134.15,23139.45,22996,23050.8,390462540,8413.95
15-SEP-2023,23008.35,23076,22942.7,23008.55,230893442,8415.02
14-SEP-2023,22857.75,22935.35,22758.65,22917.45,259051227,6805.73
13-SEP-2023,22680.35,22783.4,22418.35,22761.05,441183660,9336.27
12-SEP-2023,23407.3,23407.85,22649.05,22693.2,348751787,9279.92
11-SEP-2023,23228.55,23301.5,23194.35,23277.9,269010529,7523.55
08-SEP-2023,22823.6,23101.25,22790.25,23085.3,276329356,8869.36
07-SEP-2023,22659.25,22754.5,22614.95,22736.25,188848922,6100.03
06-SEP-2023,22636.7,22671.15,22528.75,22617.65,213906005,7161.25
05-SEP-2023,22546.1,22632.55,22465.05,22582.1,227131837,6249.39
04-SEP-2023,22433.4,22504.6,22337.95,22475.55,276154020,6908.04
01-SEP-2023,22191.9,22353.1,22116.95,22322.2,339324727,7917.26
31-AUG-2023,22431.5,22462.5,22163.4,22211.65,987793525,26951.15
30-AUG-2023,22279.6,22423.55,22265.25,22363.05,173072733,6340.52
29-AUG-2023,22218.75,22220.8,22133.25,22172.65,146892293,5532.69
28-AUG-2023,22087.15,22179.7,22054.1,22147.25,177446315,5615.22
25-AUG-2023,22254.95,22291.85,21988.1,22017.25,194247055,6081.42
24-AUG-2023,22434.85,22476.45,22251.2,22274.95,180071503,6924.58
23-AUG-2023,22162.05,22323.95,22143.1,22267.75,196358867,7550.79
22-AUG-2023,21920.95,22115.4,21878.45,22098.8,175086308,6097.51
21-AUG-2023,21757.65,21906.75,21688.4,21880.8,135321802,4910.11
18-AUG-2023,21763.55,21823.6,21637.25,21704.05,186741382,6400.4
17-AUG-2023,21761.6,21853.75,21733.7,21770.95,245227199,6696.02
16-AUG-2023,21675.6,21762.55,21571.15,21742.3,171015321,8816.92
