Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
31-JAN-2025,29318.7,29610.65,29231.5,29528.55,232424994,16298.06
30-JAN-2025,29453.95,29536.7,29058.55,29210.65,196737048,14206.53
29-JAN-2025,28734.75,29456.8,28728.5,29403.5,141063772,10964.75
28-JAN-2025,29074.9,29114.6,28491.95,28670.1,237865330,16744.58
27-JAN-2025,29628,29650.8,28993.7,29039.35,167017908,13289.09
24-JAN-2025,30215.8,30340.1,29857.15,29919.4,147669142,13208.11
23-JAN-2025,29591.9,30332.1,29585.25,30231.35,191074414,17837.23
22-JAN-2025,29640.8,29702.8,29157.05,29532.2,328332138,19290.15
21-JAN-2025,30612.5,30647.05,29586.35,29609.7,427326010,22977.18
20-JAN-2025,30759.25,30841.85,30385.7,30693.5,228177334,15319.48
17-JAN-2025,30726.2,30785.7,30441.55,30645.55,145148363,13007.84
16-JAN-2025,30919.95,31013.5,30716.7,30761.1,195964277,16569.37
15-JAN-2025,30542.8,30772.3,30254.9,30648.65,172808972,15553.64
14-JAN-2025,30231.55,30470.65,30062.6,30377.05,208456512,17852.99
13-JAN-2025,30929.65,30954.75,30064,30125.5,193803835,15322.41
10-JAN-2025,31511.3,31674.3,31103.6,31277.35,158255585,13429.58
09-JAN-2025,31921.25,31928.2,31478.05,31517.5,138324490,11699.83
08-JAN-2025,32458.05,32462.8,31584.7,31908.95,164991823,14653.2
07-JAN-2025,32547.25,32761.15,32378.6,32432.65,197175927,13077.34
06-JAN-2025,33291.95,33357.15,32420.45,32509.8,135856624,11485.99
03-JAN-2025,33557.4,33590.45,33183.25,33222.15,138630358,11959.91
02-JAN-2025,32997.15,33536.3,32908.65,33507.15,126530859,12336.37
01-JAN-2025,32822.7,32949.1,32697.75,32911.4,63391571,6031.44
31-DEC-2024,32603.95,32917,32271.65,32825,114279137,10864.13
30-DEC-2024,33376.45,33430.65,32729.35,32847.05,452502283,23212.14
27-DEC-2024,33590.65,33813,33284.1,33342,138259754,8640.45
26-DEC-2024,33272.05,33526.25,33174.4,33489.15,123236196,8056.13
24-DEC-2024,33314.8,33447.4,33088.75,33185.5,116354229,7869.69
23-DEC-2024,33374.9,33530.75,32979.8,33245.3,147105484,9591.49
20-DEC-2024,34223.25,34406.15,33047.5,33126.55,230617940,16300.37
19-DEC-2024,33873.5,34286.6,33831.6,34165.7,180350190,11793.62
18-DEC-2024,34837.4,34871.2,34358.75,34468.65,182653493,10855.03
17-DEC-2024,35340.3,35490.75,34796,34860.85,156962908,11268.76
16-DEC-2024,35352.45,35428.45,35213.35,35393.6,129204795,10985.3
13-DEC-2024,35127.25,35294.45,34540.65,35267.5,189793919,12674.19
12-DEC-2024,35400.75,35456.25,35112.85,35147.55,179308172,12522.68
