Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
31-MAR-2020,,,,9252.3805,,
30-MAR-2020,,,,8896.8517,,
27-MAR-2020,,,,9100.3192,,
26-MAR-2020,,,,9206.6558,,
25-MAR-2020,,,,8871.4622,,
24-MAR-2020,,,,8333.6693,,
23-MAR-2020,,,,8103.2426,,
20-MAR-2020,,,,9316.6688,,
19-MAR-2020,,,,8709.3413,,
18-MAR-2020,,,,8982.7748,,
17-MAR-2020,,,,9613.5773,,
16-MAR-2020,,,,9838.826,,
13-MAR-2020,,,,10469.448,,
12-MAR-2020,,,,10151.7562,,
11-MAR-2020,,,,10936.9211,,
09-MAR-2020,,,,10944.244,,
06-MAR-2020,,,,11362.5535,,
05-MAR-2020,,,,11563.328,,
04-MAR-2020,,,,11506.4103,,
03-MAR-2020,,,,11587.6155,,
02-MAR-2020,,,,11393.8576,,
28-FEB-2020,,,,11475.1549,,
27-FEB-2020,,,,11898.3297,,
26-FEB-2020,,,,11915.8606,,
25-FEB-2020,,,,12003.7952,,
24-FEB-2020,,,,12035.1675,,
20-FEB-2020,,,,12243.3394,,
19-FEB-2020,,,,12317.6406,,
18-FEB-2020,,,,12126.8771,,
17-FEB-2020,,,,12173.9913,,
14-FEB-2020,,,,12228.3588,,
13-FEB-2020,,,,12228.2516,,
12-FEB-2020,,,,12249.8313,,
11-FEB-2020,,,,12166.7633,,
10-FEB-2020,,,,12154.739,,
07-FEB-2020,,,,12176.6258,88580139,8322.5
06-FEB-2020,,,,12197.4188,,
05-FEB-2020,,,,12142.0364,,
04-FEB-2020,,,,12043.1803,,
03-FEB-2020,,,,11796.1869,,
01-FEB-2020,,,,11558.2018,,
31-JAN-2020,,,,11817.4329,,
30-JAN-2020,,,,11928.9419,,
29-JAN-2020,,,,12028.6681,,
28-JAN-2020,,,,11956.9317,,
27-JAN-2020,,,,11967.3435,,
24-JAN-2020,,,,12015.1091,,
23-JAN-2020,,,,11919.2807,,
22-JAN-2020,,,,11808.5033,,
21-JAN-2020,,,,11853.9983,,
20-JAN-2020,,,,11887.5266,,
17-JAN-2020,,,,11942.1688,,
16-JAN-2020,,,,11871.6122,,
15-JAN-2020,,,,11798.423,,
14-JAN-2020,,,,11760.2659,,
13-JAN-2020,,,,11689.5652,,
10-JAN-2020,,,,11600.7032,,
09-JAN-2020,,,,11552.2759,,
08-JAN-2020,,,,11373.3234,,
07-JAN-2020,,,,11325.6739,79443171,7609.03
06-JAN-2020,,,,11258.1157,,
03-JAN-2020,,,,11477.3058,,
02-JAN-2020,,,,11546.1811,,
01-JAN-2020,,,,11483.4881,,
31-DEC-2019,,,,11490.8156,,
30-DEC-2019,,,,11556.3065,,
27-DEC-2019,,,,11526.8896,,
26-DEC-2019,,,,11437.899,,
24-DEC-2019,,,,11480.3126,,
23-DEC-2019,,,,11524.6841,,
20-DEC-2019,,,,11524.6603,,
19-DEC-2019,,,,11470.4193,,
18-DEC-2019,,,,11454.6754,,
17-DEC-2019,,,,11430.8346,,
16-DEC-2019,,,,11351.3662,,
13-DEC-2019,,,,11361.9568,,
12-DEC-2019,,,,11282.6787,,
11-DEC-2019,,,,11215.7614,,
10-DEC-2019,,,,11131.5223,,
09-DEC-2019,,,,11188.0528,,
06-DEC-2019,,,,11165.9633,,
05-DEC-2019,,,,11272.2443,,
04-DEC-2019,,,,11293.057,,
03-DEC-2019,,,,11219.3773,,
02-DEC-2019,,,,11234.4984,,
29-NOV-2019,,,,11261.4691,,
28-NOV-2019,,,,11368.2608,,
27-NOV-2019,,,,11306.6976,,
26-NOV-2019,,,,11217.1268,,
25-NOV-2019,,,,11243.7869,,
22-NOV-2019,,,,11090.1781,,
21-NOV-2019,,,,11171.1318,,
20-NOV-2019,,,,11228.055,,
19-NOV-2019,,,,11192.2923,,
18-NOV-2019,,,,11149.857,,
15-NOV-2019,,,,11135.4569,,
14-NOV-2019,,,,11119.3004,,
13-NOV-2019,,,,11061.4173,,
11-NOV-2019,,,,11157.5616,,
08-NOV-2019,,,,11143.4381,,
07-NOV-2019,,,,11214.017,,
06-NOV-2019,,,,11170.5473,,
05-NOV-2019,,,,11173.088,,
04-NOV-2019,,,,11183.6943,,
01-NOV-2019,,,,11111.7599,,
31-OCT-2019,,,,11114.5221,,
30-OCT-2019,,,,11016.3948,,
29-OCT-2019,,,,10978.9304,,
27-OCT-2019,,,,10864.7115,,
25-OCT-2019,,,,10850.6653,,
24-OCT-2019,,,,10884.4353,,
23-OCT-2019,,,,10877.2146,,
22-OCT-2019,,,,10858.361,,
18-OCT-2019,,,,10914.4562,,
17-OCT-2019,,,,10821.327,,
16-OCT-2019,,,,10705.6905,,
15-OCT-2019,,,,10643.8561,,
14-OCT-2019,,,,10606.5882,,
11-OCT-2019,,,,10615.7082,,
10-OCT-2019,,,,10586.4697,,
09-OCT-2019,,,,10675.8255,,
07-OCT-2019,,,,10505.7502,,
04-OCT-2019,,,,10528.3677,,
03-OCT-2019,,,,10666.1103,,
01-OCT-2019,,,,10727.4283,,
30-SEP-2019,,,,10866.7099,,
27-SEP-2019,,,,10921.6806,,
26-SEP-2019,,,,10932.7039,,
25-SEP-2019,,,,10828.8121,,
24-SEP-2019,,,,10974.5728,,
23-SEP-2019,,,,10984.6368,,
20-SEP-2019,,,,10650.244,,
19-SEP-2019,,,,10092.136,,
18-SEP-2019,,,,10228.9253,,
17-SEP-2019,,,,10198.5499,,
16-SEP-2019,,,,10364.1392,,
13-SEP-2019,,,,10420.0456,,
