Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
31-MAR-2016,,,,6084.3532,,
30-MAR-2016,,,,6027.2205,,
29-MAR-2016,,,,5920.7536,,
28-MAR-2016,,,,5944.6546,,
23-MAR-2016,,,,6015.8132,,
22-MAR-2016,,,,5997.4334,,
21-MAR-2016,,,,5999.7315,,
18-MAR-2016,,,,5921.4668,,
17-MAR-2016,,,,5907.0714,,
16-MAR-2016,,,,5924.8518,,
15-MAR-2016,,,,5944.7397,,
14-MAR-2016,,,,6051.7644,,
11-MAR-2016,,,,6030.3993,,
10-MAR-2016,,,,6018.4905,,
09-MAR-2016,,,,6016.1527,,
08-MAR-2016,,,,5953.024,,
04-MAR-2016,,,,5943.6816,,
03-MAR-2016,,,,5882.5797,,
02-MAR-2016,,,,5833.7288,,
01-MAR-2016,,,,5736.9524,,
29-FEB-2016,,,,5552.9103,,
26-FEB-2016,,,,5514.0935,,
25-FEB-2016,,,,5482.9598,,
24-FEB-2016,,,,5550.6898,,
23-FEB-2016,,,,5639.2998,,
22-FEB-2016,,,,5707.7663,,
19-FEB-2016,,,,5670.3773,,
18-FEB-2016,,,,5668.5805,,
17-FEB-2016,,,,5636.2141,,
16-FEB-2016,,,,5578.5513,,
15-FEB-2016,,,,5695.6213,,
12-FEB-2016,,,,5520.0563,,
11-FEB-2016,,,,5580.0583,,
10-FEB-2016,,,,5756.7772,,
09-FEB-2016,,,,5841.5443,,
08-FEB-2016,,,,5939.6101,,
05-FEB-2016,,,,5979.7161,,
04-FEB-2016,,,,5843.4486,,
03-FEB-2016,,,,5892.1862,,
02-FEB-2016,,,,5958.5086,,
01-FEB-2016,,,,6070.938,,
29-JAN-2016,,,,6045.8075,,
28-JAN-2016,,,,5934.3593,,
27-JAN-2016,,,,5948.427,,
25-JAN-2016,,,,5934.5625,,
22-JAN-2016,,,,5914.2467,,
21-JAN-2016,,,,5765.9043,,
20-JAN-2016,,,,5826.3737,,
19-JAN-2016,,,,5931.2106,,
18-JAN-2016,,,,5848.4612,,
15-JAN-2016,,,,6026.8323,,
14-JAN-2016,,,,6151.0404,,
13-JAN-2016,,,,6174.8188,,
12-JAN-2016,,,,6208.2499,,
11-JAN-2016,,,,6236.345,,
08-JAN-2016,,,,6272.6829,,
07-JAN-2016,,,,6236.0063,,
06-JAN-2016,,,,6410.0405,,
05-JAN-2016,,,,6395.0961,,
04-JAN-2016,,,,6381.0324,,
01-JAN-2016,,,,6450.9915,,
31-DEC-2015,,,,6403.9439,,
30-DEC-2015,,,,6417.7439,,
29-DEC-2015,,,,6438.4307,,
28-DEC-2015,,,,6403.0939,,
24-DEC-2015,,,,6350.28,,
23-DEC-2015,,,,6350.8869,,
22-DEC-2015,,,,6312.6047,,
21-DEC-2015,,,,6326.7218,,
18-DEC-2015,,,,6290.819,,
17-DEC-2015,,,,6309.2483,,
16-DEC-2015,,,,6231.4224,,
15-DEC-2015,,,,6204.6744,,
14-DEC-2015,,,,6145.4296,,
11-DEC-2015,,,,6128.2073,,
10-DEC-2015,,,,6179.5153,,
09-DEC-2015,,,,6116.9958,,
08-DEC-2015,,,,6256.0372,,
07-DEC-2015,,,,6302.7382,,
04-DEC-2015,,,,6299.6943,,
03-DEC-2015,,,,6360.4593,,
02-DEC-2015,,,,6404.1458,,
01-DEC-2015,,,,6386.6258,,
30-NOV-2015,,,,6348.9034,,
27-NOV-2015,,,,6354.6733,,
26-NOV-2015,,,,6317.2843,,
24-NOV-2015,,,,6389.4492,,
23-NOV-2015,,,,6412.9168,,
20-NOV-2015,,,,6376.7077,,
19-NOV-2015,,,,6313.0956,,
18-NOV-2015,,,,6233.6638,,
17-NOV-2015,,,,6272.5441,,
16-NOV-2015,,,,6239.1523,,
13-NOV-2015,,,,6229.287,,
11-NOV-2015,,,,6329.174,,
10-NOV-2015,,,,6278.1059,,
09-NOV-2015,,,,6392.6389,,
06-NOV-2015,,,,6371.5298,,
05-NOV-2015,,,,6462.4593,,
04-NOV-2015,,,,6552.1461,,
03-NOV-2015,,,,6571.701,,
02-NOV-2015,,,,6566.9121,,
30-OCT-2015,,,,6586.362,,
29-OCT-2015,,,,6573.401,,
28-OCT-2015,,,,6603.2748,,
27-OCT-2015,,,,6660.0543,,
26-OCT-2015,,,,6657.5336,,
23-OCT-2015,,,,6723.0718,,
21-OCT-2015,,,,6721.879,,
20-OCT-2015,,,,6752.0875,,
19-OCT-2015,,,,6748.7407,,
16-OCT-2015,,,,6684.6713,,
15-OCT-2015,,,,6645.8016,,
14-OCT-2015,,,,6620.3938,,
13-OCT-2015,,,,6600.3294,,
12-OCT-2015,,,,6600.4768,,
09-OCT-2015,,,,6610.8988,,
08-OCT-2015,,,,6615.2656,,
07-OCT-2015,,,,6684.0557,,
06-OCT-2015,,,,6700.6892,,
05-OCT-2015,,,,6668.9743,,
01-OCT-2015,,,,6616.8903,,
30-SEP-2015,,,,6579.2311,,
29-SEP-2015,,,,6451.9282,,
28-SEP-2015,,,,6418.7482,,
24-SEP-2015,,,,6424.3337,,
23-SEP-2015,,,,6412.2064,,
22-SEP-2015,,,,6353.6451,,
21-SEP-2015,,,,6461.4745,,
18-SEP-2015,,,,6448.3772,,
16-SEP-2015,,,,6383.8695,,
